"image","xmin","ymin","xmax","ymax","label"
"27.jpg",689.7844423617619,333.71998901367186,709.9381296860355,351.9600036621094,"ball"
"27.jpg",440.26241799437673,398.0399963378906,465.21460578725396,419.1600036621094,"ball"
"27.jpg",360.6073541471415,416.28001098632814,382.680412371134,437.3999816894531,"ball"
"27.jpg",601.4920630271789,526.6799743652343,624.5248799203373,549.7199890136718,"ball"
"27.jpg",624.5248799203373,460.4400329589844,642.7591231255857,481.56000366210935,"ball"
"27.jpg",629.3233803889409,525.7199890136718,650.436753163074,551.6400329589843,"ball"
"27.jpg",651.3964386129334,425.8800109863281,674.4292555060917,448.91998901367185,"ball"
"270.jpg",494.0056085988753,242.51998901367188,510.3205541237113,259.79998168945315,"ball"
"270.jpg",630.2830658388003,360.5999816894531,650.436753163074,380.76000366210934,"ball"
"270.jpg",716.6560742736644,263.63999633789064,737.7694470477975,279.9600036621094,"ball"
"270.jpg",542.9503719540768,264.5999816894531,560.2249297094658,279.96000366210933,"ball"
"270.jpg",630.2830658388003,457.56000366210935,650.436753163074,479.64003295898436,"ball"
"270.jpg",808.7872686269915,430.6800109863281,828.9409559512651,450.84003295898435,"ball"
"271.jpg",493.0459231490159,243.48001098632812,511.2802395735707,260.7600036621094,"ball"
"271.jpg",719.5351306232427,265.56000366210935,735.8500761480786,280.91998901367185,"ball"
"271.jpg",543.9100574039362,261.71998901367186,557.3458733598875,279.9600036621094,"ball"
"271.jpg",629.3233803889409,457.56000366210935,650.436753163074,482.5199890136719,"ball"
"271.jpg",630.2830658388003,359.63999633789064,649.4770677132145,382.6800109863281,"ball"
"271.jpg",808.7872686269915,428.76000366210934,829.9006414011245,448.91998901367185,"ball"
"272.jpg",493.0459231490159,243.48001098632812,511.2802395735707,263.63999633789064,"ball"
"272.jpg",715.696388823805,263.63999633789064,737.7694470477975,284.7600036621094,"ball"
"272.jpg",629.3233803889409,361.56000366210935,650.436753163074,379.7999816894531,"ball"
"272.jpg",626.4442508200561,455.64003295898436,653.3158827319587,483.47997436523434,"ball"
"272.jpg",811.6663981958762,429.71998901367186,830.8604000702904,449.8799743652344,"ball"
"273.jpg",493.0459231490159,241.56000366210935,511.2802395735707,260.76000366210934,"ball"
"273.jpg",716.6560742736644,262.6800109863281,737.7694470477975,281.8800109863281,"ball"
"273.jpg",629.3233803889409,360.5999816894531,649.4770677132145,381.71998901367186,"ball"
"273.jpg",541.990613284911,263.63999633789064,561.1846151593252,280.9199890136719,"ball"
"273.jpg",630.2830658388003,453.71998901367186,651.3964386129334,482.5199890136719,"ball"
"273.jpg",806.8678977272726,429.71998901367186,831.8200855201499,452.76000366210934,"ball"
"274.jpg",494.0056085988753,239.6399963378906,510.3205541237113,258.8399963378906,"ball"
"274.jpg",542.9503719540768,264.5999816894531,562.144373828491,278.9999816894531,"ball"
"274.jpg",715.696388823805,264.5999816894531,735.8500761480786,282.8399963378906,"ball"
"274.jpg",627.4039362699156,357.71998901367186,649.4770677132145,380.76000366210934,"ball"
"274.jpg",629.3233803889409,459.47997436523434,653.3158827319587,479.64003295898436,"ball"
"274.jpg",807.827583177132,430.6800109863281,830.8604000702904,450.84003295898435,"ball"
"275.jpg",492.08623769915647,244.43999633789062,513.1996104732896,259.79998168945315,"ball"
"275.jpg",593.8144329896907,214.6800109863281,611.089063964386,230.9999816894531,"ball"
"275.jpg",539.1115569353327,262.6800109863281,562.1443738284911,279.9600036621094,"ball"
"275.jpg",632.2024367385192,360.5999816894531,649.4770677132145,381.71998901367186,"ball"
"275.jpg",718.5754451733833,264.5999816894531,737.7694470477975,283.7999816894531,"ball"
"275.jpg",808.7872686269915,428.76000366210934,830.8604000702904,450.84003295898435,"ball"
"275.jpg",627.4039362699156,457.56000366210935,650.436753163074,479.64003295898436,"ball"
"276.jpg",494.0056085988753,240.5999816894531,510.3205541237113,259.7999816894531,"ball"
"276.jpg",592.8547475398312,213.71998901367186,611.089063964386,231.96000366210936,"ball"
"276.jpg",542.9503719540768,264.5999816894531,564.0637447282098,281.8800109863281,"ball"
"276.jpg",630.2830658388003,361.56000366210935,650.436753163074,381.71998901367186,"ball"
"276.jpg",717.6157597235239,261.71998901367186,738.7291324976569,284.76000366210934,"ball"
"276.jpg",734.8903906982192,419.1600036621094,758.882893041237,441.2400329589844,"ball"
"276.jpg",821.2633991330833,403.7999816894531,843.3364573570758,424.91998901367185,"ball"
"276.jpg",626.4442508200561,456.6000183105469,648.5173822633551,480.6000183105469,"ball"
"277.jpg",492.08623769915647,240.5999816894531,513.1996104732896,258.8399963378906,"ball"
"277.jpg",717.6157597235239,261.71998901367186,736.8097615979381,280.91998901367185,"ball"
"277.jpg",540.0712423851921,261.71998901367186,560.2249297094658,280.91998901367185,"ball"
"277.jpg",631.2427512886597,358.6800109863281,649.4770677132145,380.76000366210934,"ball"
"277.jpg",812.6260836457357,356.76000366210934,835.658900538894,374.9999816894531,"ball"
"277.jpg",618.7666207825679,401.8800109863281,640.8397522258668,422.9999816894531,"ball"
"277.jpg",629.3233803889409,457.56000366210935,649.4770677132145,482.5199890136719,"ball"
"278.jpg",493.0459231490159,239.6399963378906,510.3205541237113,262.6800109863281,"ball"
"278.jpg",519.9175550609184,386.5199890136719,542.9503719540768,411.4800109863281,"ball"
"278.jpg",542.9503719540768,262.6800109863281,561.1846151593252,279.9600036621094,"ball"
"278.jpg",716.6560742736644,263.63999633789064,736.8097615979381,282.8399963378906,"ball"
"278.jpg",631.2427512886597,362.5199890136719,649.4770677132145,379.79998168945315,"ball"
"278.jpg",806.8678977272726,320.28001098632814,823.1827700328022,338.5199890136719,"ball"
"278.jpg",628.363621719775,459.47997436523434,651.3964386129334,477.71998901367186,"ball"
"279.jpg",491.12655224929705,240.5999816894531,512.2399250234301,260.76000366210934,"ball"
"279.jpg",444.10123301312086,378.8399963378906,460.41610531865035,396.1199890136719,"ball"
"279.jpg",629.3233803889409,361.56000366210935,650.436753163074,381.71998901367186,"ball"
"279.jpg",718.5754451733833,263.63999633789064,735.8500761480786,283.79998168945315,"ball"
"279.jpg",541.0309278350516,262.6800109863281,561.1846151593252,283.7999816894531,"ball"
"279.jpg",801.1096385895032,287.63999633789064,821.2633991330833,312.59998168945316,"ball"
"279.jpg",627.4039362699156,457.56000366210935,654.2755681818181,478.67997436523433,"ball"
"28.jpg",357.72822457825674,413.3999816894531,381.72072692127455,437.3999816894531,"ball"
"28.jpg",534.3130564667291,128.27999267578124,563.1040592783505,151.31998901367186,"ball"
"28.jpg",627.4039362699156,129.23999633789063,648.5173822633551,150.3600036621094,"ball"
"28.jpg",720.4948892924085,128.27999267578124,737.7694470477975,150.36000366210936,"ball"
"28.jpg",625.4845653701967,270.36000366210936,651.3964386129334,292.4399963378906,"ball"
"28.jpg",461.3758639878163,342.36000366210936,482.48923676194937,361.56000366210935,"ball"
"28.jpg",444.10123301312086,398.0399963378906,463.2952348875351,419.1600036621094,"ball"
"28.jpg",654.2755681818181,426.8399963378906,677.3083850749765,449.8799743652344,"ball"
"28.jpg",619.7263794517338,461.40001831054684,643.7188817947516,485.40001831054684,"ball"
"28.jpg",603.4114339268978,525.7199890136718,624.5248799203373,549.7199890136718,"ball"
"28.jpg",628.363621719775,527.6400329589843,651.3964386129334,549.7199890136718,"ball"
"28.jpg",859.6514028819118,575.6400329589843,884.6035906747891,604.4400329589843,"ball"
"28.jpg",675.3889409559512,282.8399963378906,694.5829428303654,305.8800109863281,"ball"
"280.jpg",594.7741184395501,50.519989013671875,613.0084348641049,67.8,"ball"
"280.jpg",857.7319587628865,520.9199890136719,888.4424056935331,545.8799743652344,"ball"
"281.jpg",592.8547475398312,49.559985351562496,616.847249882849,70.67999267578125,"ball"
"281611a08d20bb4d3a85f3567aa24951ec53fa35.jpg",790.5529522024367,84.11998901367187,815.5051399953139,108.11998901367187,"ball"
"282.jpg",612.0487494142455,50.519989013671875,629.3233803889409,69.71998901367188,"ball"
"283.jpg",684.026256443299,58.199999999999996,708.0187587863168,77.39999999999999,"ball"
"284.jpg",742.5679475164011,74.51998901367188,770.3992648781631,94.67999267578125,"ball"
"285.jpg",788.6335813027179,85.07999267578124,813.5857690955951,109.07999267578124,"ball"
"286.jpg",827.0215850515464,93.71998901367188,847.17527237582,113.87999267578125,"ball"
"287.jpg",847.17527237582,99.47999267578125,872.1274601686972,119.63999633789062,"ball"
"29.jpg",538.1518714854733,128.27999267578124,556.3861146907217,149.3999816894531,"ball"
"29.jpg",627.4039362699156,130.2,646.5979381443298,148.43999633789062,"ball"
"29.jpg",720.4948892924085,128.27999267578124,737.7694470477975,146.51998901367188,"ball"
"29.jpg",662.9128836691658,244.43999633789062,683.0665709934394,263.63999633789064,"ball"
"29.jpg",630.2830658388003,271.3199890136719,650.436753163074,289.5600036621094,"ball"
"29.jpg",462.3355494376757,342.36000366210936,481.52955131208995,360.5999816894531,"ball"
"29.jpg",442.181862113402,398.0399963378906,466.1743644564198,418.1999816894531,"ball"
"29.jpg",358.68791002811616,415.3199890136719,382.68041237113397,440.2799743652344,"ball"
"29.jpg",624.5248799203373,459.47997436523434,642.7591231255857,485.40001831054684,"ball"
"29.jpg",651.3964386129334,427.7999816894531,675.3889409559512,448.91998901367185,"ball"
"29.jpg",602.4517484770383,527.6400329589843,623.5651212511714,548.7600036621093,"ball"
"29.jpg",856.7722733130271,573.7199890136718,883.6439052249297,605.4000183105468,"ball"
"29.jpg",629.3233803889409,524.7600036621094,653.3158827319587,548.7600036621094,"ball"
"290.jpg",350.0505945407685,86.03999633789063,370.2043550843486,103.31998901367187,"ball"
"290.jpg",529.5145559981255,153.23999633789063,554.4667437910027,174.3600036621094,"ball"
"290.jpg",626.4442508200561,150.36000366210936,651.3964386129334,174.36000366210936,"ball"
"290.jpg",729.1321315604498,153.23999633789063,753.1246339034676,174.3600036621094,"ball"
"290.jpg",626.4442508200561,299.1600036621094,653.3158827319587,323.1600036621094,"ball"
"290.jpg",611.0890639643861,343.3199890136719,632.2024367385192,363.4800109863281,"ball"
"290.jpg",539.1115569353327,384.5999816894531,560.2249297094658,409.56000366210935,"ball"
"290.jpg",540.0712423851921,434.5199890136719,562.1443738284911,461.4000183105469,"ball"
"290.jpg",446.0206039128397,422.99998168945314,472.8922358247422,445.07997436523436,"ball"
"290.jpg",413.39085930178067,432.5999816894531,434.50423207591376,452.76000366210934,"ball"
"290.jpg",430.6654170571696,470.04003295898434,452.73854850046854,496.91998901367185,"ball"
"290.jpg",326.05812880740393,470.04003295898434,347.17150158153703,492.11998901367184,"ball"
"290.jpg",456.5773635192127,452.4,477.45079662605434,474.84003295898435,"ball"
"290.jpg",516.0787400421743,543.9600036621093,539.1115569353327,571.8000183105469,"ball"
"290.jpg",630.2830658388003,467.1600036621094,652.3561240627928,489.2400329589844,"ball"
"290.jpg",719.5351306232427,590.0400329589844,742.5679475164011,612.1199890136719,"ball"
"290.jpg",833.7394564198687,476.76000366210934,857.7319587628865,495.96000366210933,"ball"
"290.jpg",852.933458294283,581.4000183105469,880.764775656045,604.4400329589844,"ball"
"291.jpg",350.0505945407685,85.07999267578124,369.24459641518274,107.15998535156248,"ball"
"291.jpg",530.4742414479849,153.23999633789063,551.587614222118,172.43999633789062,"ball"
"291.jpg",632.2024367385192,151.31998901367186,649.4770677132145,176.2800109863281,"ball"
"291.jpg",731.0515756794751,156.11998901367187,748.3261334348641,174.36000366210936,"ball"
"291.jpg",630.2830658388003,300.11998901367184,650.436753163074,320.2800109863281,"ball"
"291.jpg",612.0487494142455,342.36000366210936,632.2024367385192,365.3999816894531,"ball"
"291.jpg",539.1115569353327,383.63999633789064,561.1846151593252,408.59998168945316,"ball"
"291.jpg",539.1115569353327,432.5999816894531,563.1040592783505,461.40001831054684,"ball"
"291.jpg",410.51172973289596,434.5199890136719,432.5848611761949,452.7600036621094,"ball"
"291.jpg",324.13872129803184,471.00001831054686,349.09090909090907,494.04003295898434,"ball"
"291.jpg",431.625102507029,470.04003295898434,453.69823395032796,493.07997436523436,"ball"
"291.jpg",446.98036258200557,422.99998168945314,467.13404990627924,441.2400329589844,"ball"
"291.jpg",517.9981109418932,543.9600036621093,539.1115569353327,566.0400329589843,"ball"
"291.jpg",631.2427512886597,464.27997436523435,653.3158827319587,487.31998901367183,"ball"
"291.jpg",833.7394564198687,471.96000366210933,857.7319587628865,495.0000183105468,"ball"
"291.jpg",854.8529024133082,580.4400329589844,878.845404756326,604.4400329589844,"ball"
"291.jpg",629.3233803889409,440.27997436523435,649.4770677132145,459.47997436523434,"ball"
"292.jpg",350.0505945407685,87,371.164040534208,105.23999633789063,"ball"
"292.jpg",529.5145559981255,154.19998168945312,552.5473728912839,172.43999633789062,"ball"
"292.jpg",628.363621719775,150.36000366210936,652.3561240627928,175.31998901367186,"ball"
"292.jpg",728.1724461105904,156.11998901367187,748.326133434864,173.3999816894531,"ball"
"292.jpg",630.2830658388003,300.11998901367184,651.3964386129334,323.1600036621093,"ball"
"292.jpg",610.1293785145267,342.36000366210936,634.1218808575445,363.4800109863281,"ball"
"292.jpg",538.1518714854733,384.5999816894531,562.6241799437676,409.2,"ball"
"292.jpg",536.232427366448,436.4399963378906,561.1846151593252,458.5199890136718,"ball"
"292.jpg",429.7057316073102,472.91998901367185,451.7788630506092,492.11998901367184,"ball"
"292.jpg",325.09840674789126,471.00001831054686,347.171501581537,493.07997436523436,"ball"
"292.jpg",413.39085930178067,432.5999816894531,434.50423207591376,455.64003295898436,"ball"
"292.jpg",628.363621719775,438.36000366210936,649.4770677132145,457.56000366210935,"ball"
"292.jpg",517.9981109418932,543.0000183105468,540.0712423851921,567.9600036621093,"ball"
"292.jpg",854.8529024133082,579.4799743652344,876.9259606373007,605.4000183105469,"ball"
"292.jpg",833.7394564198687,473.8799743652344,856.7722733130271,499.8000183105469,"ball"
"292.jpg",630.2830658388003,465.24003295898433,653.3158827319587,487.31998901367183,"ball"
"292.jpg",446.98036258200557,424.91998901367185,465.2146057872539,445.07997436523436,"ball"
"292.jpg",456.5773635192127,452.76000366210934,474.81160672446106,473.8799743652343,"ball"
"293.jpg",529.5145559981255,152.2800109863281,551.587614222118,173.3999816894531,"ball"
"293.jpg",629.3233803889409,153.23999633789063,653.3158827319587,171.48001098632812,"ball"
"293.jpg",731.0515756794751,153.23999633789063,748.3261334348641,175.3199890136719,"ball"
"293.jpg",629.3233803889409,299.1600036621094,651.3964386129334,320.28001098632814,"ball"
"293.jpg",608.2099343955014,340.4399963378906,631.2427512886597,362.5199890136718,"ball"
"293.jpg",538.1518714854733,381.71998901367186,564.0637447282099,406.6800109863281,"ball"
"293.jpg",539.1115569353327,433.56000366210935,560.2249297094658,456.60001831054683,"ball"
"293.jpg",456.5773635192127,449.8799743652344,475.771365393627,471.00001831054686,"ball"
"293.jpg",433.54454662605434,473.8799743652344,456.5773635192127,493.07997436523436,"ball"
"293.jpg",412.4311006326148,429.71998901367186,436.4236029756326,457.56000366210935,"ball"
"293.jpg",326.05812880740393,470.04003295898434,348.13122364104964,495.00001831054686,"ball"
"293.jpg",516.0787400421743,543.0000183105468,540.0712423851921,564.1199890136718,"ball"
"293.jpg",837.5782714386129,473.8799743652344,859.6514028819118,494.0400329589844,"ball"
"293.jpg",631.2427512886597,465.24003295898433,654.2755681818181,488.27997436523435,"ball"
"293.jpg",857.7319587628865,580.4400329589844,881.7244611059043,605.4000183105469,"ball"
"293.jpg",445.0609184629803,423.9600036621094,468.09373535613867,443.1600036621094,"ball"
"294.jpg",529.5145559981255,151.31998901367186,553.5070583411433,173.3999816894531,"ball"
"294.jpg",628.363621719775,153.23999633789063,652.3561240627928,175.3199890136719,"ball"
"294.jpg",729.1321315604498,153.23999633789063,749.2858921040299,174.3600036621094,"ball"
"294.jpg",629.3233803889409,299.1600036621094,652.3561240627928,324.1199890136719,"ball"
"294.jpg",325.09840674789126,470.04003295898434,349.09090909090907,493.07997436523436,"ball"
"294.jpg",538.1518714854733,384.5999816894531,562.1443738284911,404.76000366210934,"ball"
"294.jpg",612.0487494142455,343.3199890136719,631.2427512886597,363.4800109863281,"ball"
"294.jpg",633.1621221883786,463.31998901367183,654.2755681818181,486.3600036621093,"ball"
"294.jpg",538.1518714854733,434.5199890136719,561.1846151593252,454.6799743652344,"ball"
"294.jpg",456.5773635192127,451.8000183105469,476.7310508434864,473.8799743652344,"ball"
"294.jpg",430.6654170571696,471.96000366210933,452.73854850046854,493.0799743652343,"ball"
"294.jpg",517.0384254920338,543.9600036621093,540.0712423851921,565.0799743652343,"ball"
"294.jpg",856.7722733130271,579.4799743652344,878.845404756326,603.4799743652344,"ball"
"294.jpg",834.6991418697281,471.00001831054686,856.7722733130271,497.8799743652344,"ball"
"294.jpg",411.4714151827554,431.63999633789064,433.54454662605434,452.7600036621094,"ball"
"295.jpg",528.5548705482661,153.23999633789063,554.4667437910027,174.3600036621094,"ball"
"295.jpg",630.2830658388003,151.31998901367186,652.3561240627928,173.3999816894531,"ball"
"295.jpg",732.0112611293346,152.2800109863281,752.1649484536082,173.3999816894531,"ball"
"295.jpg",631.2427512886597,301.0800109863281,651.3964386129334,321.2399963378906,"ball"
"295.jpg",610.1293785145267,340.4399963378906,630.2830658388003,363.48001098632807,"ball"
"295.jpg",537.1921128163074,384.5999816894531,560.2249297094658,409.56000366210935,"ball"
"295.jpg",327.01781425726335,471.00001831054686,347.17150158153703,490.20001831054685,"ball"
"295.jpg",412.4311006326148,431.63999633789064,435.4639175257732,454.6799743652344,"ball"
"295.jpg",429.7057316073102,472.91998901367185,452.7385485004686,492.11998901367184,"ball"
"295.jpg",541.0309278350516,433.56000366210935,562.1443738284911,454.67997436523433,"ball"
"295.jpg",514.1593691424555,543.9600036621093,541.0309278350516,568.9199890136719,"ball"
"295.jpg",455.6176048500468,451.8000183105469,476.73105084348634,475.8000183105469,"ball"
"295.jpg",630.2830658388003,463.31998901367183,656.194939081537,487.31998901367183,"ball"
"295.jpg",832.7797709700093,474.84003295898435,859.6514028819118,495.96000366210933,"ball"
"295.jpg",853.8931437441424,581.4000183105469,878.8454047563262,605.4000183105469,"ball"
"296.jpg",354.84909500937204,324.11998901367184,377.8819119025304,349.0800109863281,"ball"
"296.jpg",531.4339268978443,154.19998168945312,551.587614222118,173.3999816894531,"ball"
"296.jpg",629.3233803889409,152.2800109863281,649.4770677132145,175.31998901367186,"ball"
"296.jpg",730.0918902296157,154.19998168945312,751.2052630037488,177.23999633789063,"ball"
"296.jpg",630.2830658388003,300.11998901367184,655.2352536316776,323.1600036621093,"ball"
"296.jpg",538.1518714854733,385.56000366210935,560.2249297094658,405.71998901367186,"ball"
"296.jpg",608.2099343955014,344.28001098632814,636.0412517572634,364.43999633789065,"ball"
"296.jpg",632.2024367385192,461.40001831054684,654.2755681818181,488.27997436523435,"ball"
"296.jpg",540.0712423851921,434.5199890136719,559.2652442596063,457.56000366210935,"ball"
"296.jpg",456.5773635192127,452.76000366210934,476.7310508434864,471.96000366210933,"ball"
"296.jpg",411.4714151827554,432.5999816894531,433.54454662605434,453.71998901367186,"ball"
"296.jpg",326.05812880740393,471.96000366210933,347.17150158153703,494.04003295898434,"ball"
"296.jpg",433.54454662605434,472.91998901367185,451.7788630506092,495.00001831054686,"ball"
"296.jpg",447.940048031865,423.9600036621094,468.09373535613867,447.00001831054686,"ball"
"296.jpg",517.0384254920338,543.9600036621093,541.990613284911,568.9199890136719,"ball"
"296.jpg",837.5782714386129,474.84003295898435,858.6916442127459,497.8799743652344,"ball"
"296.jpg",855.8125878631677,580.4400329589844,877.8856460871601,605.4000183105469,"ball"
"297.jpg",411.4714151827554,248.2800109863281,434.50423207591376,270.36000366210936,"ball"
"297.jpg",529.5145559981255,152.2800109863281,552.5473728912839,176.2800109863281,"ball"
"297.jpg",627.4039362699156,154.19998168945312,650.436753163074,174.36000366210936,"ball"
"297.jpg",730.0918902296157,155.16000366210938,748.3261334348641,176.28001098632814,"ball"
"297.jpg",629.3233803889409,301.0800109863281,649.4770677132145,320.2800109863281,"ball"
"297.jpg",609.1696198453608,343.3199890136719,632.2024367385192,363.4800109863281,"ball"
"297.jpg",631.2427512886597,464.27997436523435,655.2352536316776,488.27997436523435,"ball"
"297.jpg",833.7394564198687,473.8799743652344,854.8529024133082,497.8799743652344,"ball"
"297.jpg",718.5754451733833,589.0799743652343,742.5679475164011,612.1199890136718,"ball"
"297.jpg",855.8125878631677,581.4000183105469,877.8856460871601,603.4799743652344,"ball"
"297.jpg",325.09840674789126,470.04003295898434,350.0505945407685,492.11998901367184,"ball"
"297.jpg",429.7057316073102,473.8799743652344,456.5773635192127,496.91998901367185,"ball"
"297.jpg",410.51172973289596,433.56000366210935,433.54454662605434,453.71998901367186,"ball"
"297.jpg",447.940048031865,423.9600036621094,467.13404990627924,446.0400329589844,"ball"
"297.jpg",455.6176048500468,454.6799743652344,478.6504217432052,473.8799743652344,"ball"
"297.jpg",538.1518714854733,384.5999816894531,561.1846151593252,407.6399963378906,"ball"
"297.jpg",539.1115569353327,433.56000366210935,562.1443738284911,457.56000366210935,"ball"
"297.jpg",518.957869611059,543.9600036621093,540.071242385192,569.8799743652344,"ball"
"298.jpg",325.09840674789126,471.96000366210933,346.21181613167755,495.0000183105468,"ball"
"298.jpg",460.4161053186504,181.08001098632812,482.48923676194937,203.16000366210938,"ball"
"298.jpg",532.3936123477038,152.2800109863281,551.587614222118,176.2800109863281,"ball"
"298.jpg",628.363621719775,154.19998168945312,651.3964386129334,178.19998168945312,"ball"
"298.jpg",729.1321315604498,154.19998168945312,753.1246339034676,172.43999633789062,"ball"
"298.jpg",629.3233803889409,298.1999816894531,650.436753163074,324.1199890136719,"ball"
"298.jpg",608.2099343955014,345.2399963378906,635.0815663074039,367.31998901367183,"ball"
"298.jpg",537.1921128163074,384.5999816894531,561.1846151593252,408.5999816894531,"ball"
"298.jpg",446.0206039128397,422.99998168945314,468.09373535613867,447.00001831054686,"ball"
"298.jpg",412.4311006326148,433.56000366210935,433.54454662605434,455.64003295898436,"ball"
"298.jpg",430.6654170571696,475.8000183105469,452.73854850046854,497.8799743652344,"ball"
"298.jpg",538.1518714854733,435.4800109863281,562.1443738284911,459.4799743652344,"ball"
"298.jpg",515.1190545923149,545.8799743652344,539.1115569353327,568.9199890136719,"ball"
"298.jpg",633.1621221883786,461.40001831054684,652.3561240627928,487.31998901367183,"ball"
"298.jpg",834.6991418697281,472.91998901367185,857.7319587628865,496.91998901367185,"ball"
"298.jpg",854.8529024133082,580.4400329589844,881.7244611059043,606.3600036621094,"ball"
"299.jpg",498.80410906747886,127.31998901367187,517.9981109418931,148.43999633789062,"ball"
"299.jpg",631.2427512886597,150.36000366210936,648.5173822633551,174.36000366210936,"ball"
"299.jpg",727.212760660731,155.16000366210938,751.2052630037488,176.28001098632814,"ball"
"299.jpg",527.5951118791003,154.19998168945312,551.5876142221181,176.28001098632814,"ball"
"299.jpg",630.2830658388003,303.9600036621094,650.436753163074,323.1600036621094,"ball"
"299.jpg",609.1696198453608,342.36000366210936,634.1218808575445,366.36000366210936,"ball"
"299.jpg",537.1921128163074,388.4399963378906,562.1443738284911,407.6399963378906,"ball"
"299.jpg",447.940048031865,425.8800109863281,468.09373535613867,448.91998901367185,"ball"
"299.jpg",412.4311006326148,433.56000366210935,435.4639175257732,456.60001831054683,"ball"
"299.jpg",323.17899923851917,468.11998901367184,349.09090909090907,495.96000366210933,"ball"
"299.jpg",429.7057316073102,470.04003295898434,452.7385485004686,493.07997436523436,"ball"
"299.jpg",536.232427366448,434.5199890136719,559.2652442596063,457.56000366210935,"ball"
"299.jpg",631.2427512886597,462.36000366210936,652.5960637300843,487.2,"ball"
"299.jpg",516.0787400421743,544.9199890136719,539.1115569353327,567.9600036621093,"ball"
"299.jpg",835.658900538894,474.84003295898435,856.7722733130271,496.91998901367185,"ball"
"299.jpg",853.8931437441424,583.3199890136718,877.8856460871602,608.2799743652344,"ball"
"3.jpg",136.0374809629803,331.7999816894531,170.5867063027179,372.11998901367184,"ball"
"3.jpg",224.32989690721647,413.3999816894531,270.39549408388,451.8000183105469,"ball"
"3.jpg",391.3177278584817,420.11998901367184,439.3027325445173,466.20001831054685,"ball"
"3.jpg",552.5473728912839,395.1600036621094,590.9353766401124,441.2400329589844,"ball"
"3.jpg",487.2877372305529,376.91998901367185,524.716055529522,410.5199890136719,"ball"
"3.jpg",642.7591231255857,396.11998901367184,679.2277559746954,431.6399963378906,"ball"
"3.jpg",742.5679475164011,422.99998168945314,787.6738958528584,463.3199890136719,"ball"
"3.jpg",893.2409061621368,433.56000366210935,934.5079662605435,474.84003295898435,"ball"
"3.jpg",681.1471268744142,412.4399963378906,717.6157597235239,454.67997436523433,"ball"
"30.jpg",564.0637447282099,328.91998901367185,597.6532480084348,365.3999816894531,"ball"
"30.jpg",688.8247569119025,310.6800109863281,719.5351306232427,337.56000366210935,"ball"
"30.jpg",850.0544019447048,321.2399963378906,881.7244611059044,353.8800109863281,"ball"
"30.jpg",1045.8332357075913,379.7999816894531,1083.261480787254,423.96000366210933,"ball"
"30.jpg",690.7441278116213,519.9600036621093,748.326133434864,574.6799743652343,"ball"
"30.jpg",555.4264292408621,509.40001831054684,613.0084348641049,562.2000183105469,"ball"
"300.jpg",520.8772405107778,379.7999816894531,536.232427366448,400.91998901367185,"ball"
"300.jpg",550.6279287722587,204.11998901367187,571.7413747656982,222.36000366210936,"ball"
"300.jpg",707.0590733364573,203.16000366210938,727.212760660731,221.3999816894531,"ball"
"300.jpg",732.0112611293346,233.8800109863281,749.2858921040299,252.11998901367184,"ball"
"300.jpg",398.0355992268041,296.28001098632814,415.3102302014995,313.5600036621094,"ball"
"300.jpg",563.1040592783505,424.91998901367185,582.2980611527647,441.24003295898433,"ball"
"300.jpg",569.8219306466729,457.56000366210935,589.015932521087,475.8000183105469,"ball"
"300.jpg",631.2427512886597,523.8000183105469,650.436753163074,543.0000183105469,"ball"
"300.jpg",633.1621221883786,437.3999816894531,648.5173822633551,453.71998901367186,"ball"
"300.jpg",601.4920630271789,468.11998901367184,616.847249882849,485.40001831054684,"ball"
"300.jpg",668.6710695876288,486.36000366210936,689.7844423617619,504.6000183105469,"ball"
"300.jpg",698.4217578491096,442.20001831054685,711.8575738050608,465.24003295898433,"ball"
"300.jpg",760.8022639409559,434.5199890136719,781.9156367150889,458.5199890136719,"ball"
"300.jpg",858.6916442127459,461.40001831054684,874.0469042877224,484.4400329589843,"ball"
"300.jpg",652.3561240627928,430.6800109863281,670.5904404873476,451.8000183105469,"ball"
"301.jpg",553.5070583411433,201.23999633789063,570.7816160965323,220.43999633789062,"ball"
"301.jpg",708.9784442361762,206.0399963378906,723.3739456419869,219.48001098632812,"ball"
"301.jpg",398.0355992268041,295.3199890136719,417.22960110121835,315.4800109863281,"ball"
"301.jpg",519.9175550609184,379.7999816894531,537.1921128163074,397.0800109863281,"ball"
"301.jpg",563.1040592783505,425.8800109863281,578.4592461340206,442.20001831054685,"ball"
"301.jpg",569.8219306466729,454.6799743652344,589.015932521087,472.9199890136719,"ball"
"301.jpg",630.2830658388003,523.8000183105469,652.3561240627928,540.1199890136719,"ball"
"301.jpg",600.5323775773195,468.11998901367184,618.7666207825679,490.20001831054685,"ball"
"301.jpg",631.2427512886597,436.4399963378906,651.3964386129334,457.56000366210935,"ball"
"301.jpg",696.5023869493907,441.2400329589844,714.7366301546391,462.36000366210936,"ball"
"301.jpg",667.7113841377694,488.27997436523435,689.7844423617619,507.47997436523434,"ball"
"301.jpg",758.882893041237,434.5199890136719,779.0365803655106,454.6799743652344,"ball"
"301.jpg",856.7722733130271,463.31998901367183,875.9662751874413,483.47997436523434,"ball"
"302.jpg",398.0355992268041,294.36000366210936,414.3505447516401,314.5199890136719,"ball"
"302.jpg",554.4667437910027,204.11998901367187,570.7816160965323,222.36000366210936,"ball"
